date,gwl,pr,tm
1992-02-16,120.78,2.1373541,1.997437
1992-02-23,120.79,0.67912227,5.364708
1992-03-01,120.94,0.0,9.737715
1992-03-08,121.09,0.0,6.7522807
1992-03-15,121.24,1.099092,2.2445557
1992-03-22,121.39,3.505591,3.9111607
1992-03-29,121.358,0.38588527,0.7022907
1992-04-05,121.326,0.5332638,3.8797057
1992-04-12,121.294,2.2506523,11.963246
1992-04-19,121.262,0.361484,7.2825146
1992-04-26,121.23,5.960866,14.394043
1992-05-03,121.1925,0.0,7.956773
1992-05-10,121.155,3.2714808,8.919892
1992-05-17,121.1175,0.0,12.266671
1992-05-24,121.08,0.0,20.08912
1992-05-31,121.018,0.0,19.080833
1992-06-07,120.956,1.1599892,16.974571
1992-06-14,120.894,0.0,19.173672
1992-06-21,120.832,0.007838538,18.911263
1992-06-28,120.77,0.0,21.36009
1992-07-05,120.7275,18.503887,15.595991
1992-07-12,120.685,1.8981357,16.056007
1992-07-19,120.6425,0.0,21.867643
1992-07-26,120.6,0.028207732,19.962751
1992-08-02,120.548,0.0,21.430483
1992-08-09,120.496,0.0,28.995798
1992-08-16,120.444,0.20170021,16.93586
1992-08-23,120.392,1.5344527,15.417136
1992-08-30,120.34,0.55390644,17.669765
1992-09-06,120.315,0.019834694,10.430931
1992-09-13,120.29,0.27132225,15.194323
1992-09-20,120.265,0.5795864,13.507713
1992-09-27,120.24,0.0,14.971108
1992-10-04,120.286,0.8746675,10.782201
1992-10-11,120.332,0.5865039,7.5723124
1992-10-18,120.378,0.00034327855,4.1207767
1992-10-25,120.424,12.06831,4.3070655
1992-11-01,120.47,0.013926364,2.6687255
1992-11-08,120.535,0.017250067,4.146024
1992-11-15,120.6,5.57185,2.5250635
1992-11-22,120.665,6.378969,3.1102588
1992-11-29,120.73,0.105176054,2.0313215
1992-12-06,120.86,0.004593776,1.6769458
1992-12-13,120.99,3.1803937,3.8308988
1992-12-20,121.044,12.989656,2.1523342
1992-12-27,121.098,0.0,-2.4998207
1993-01-03,121.152,0.036802694,-13.395628
1993-01-10,121.206,1.2544088,9.4514265
1993-01-17,121.26,0.00026927338,10.353069
1993-01-24,121.255,7.197646,7.2698812
1993-01-31,121.25,0.0,-6.780203
1993-02-07,121.245,0.09212045,2.0989385
1993-02-14,121.24,0.012726634,-1.6144795
1993-02-21,121.235,1.2267497,-1.231294
1993-02-28,121.23,0.0081711905,-1.541479
1993-03-07,121.225,0.095407754,2.5717945
1993-03-14,121.22,1.180078,9.473093
1993-03-21,121.213333333333,0.0006101693,9.273341
1993-03-28,121.206666666667,0.26178658,-0.18617213
1993-04-04,121.2,0.45023048,6.3874016
1993-04-11,121.17,0.0,5.3994517
1993-04-18,121.14,12.468861,10.831198
1993-04-25,121.11,0.0,17.313707
1993-05-02,121.08,1.9798045,16.10827
1993-05-09,121.04,0.0038877307,18.133884
1993-05-16,121.0,0.0039668707,11.886855
1993-05-23,120.973333333333,0.0039668707,12.651318
1993-05-30,120.946666666667,2.7099547,16.33901
1993-06-06,120.92,0.010674048,20.207201
1993-06-13,,1.0014117,13.101277
1993-06-20,,0.06793693,14.7119465
1993-06-27,,2.8977633,13.527971
1993-07-04,,0.0,19.680046
1993-07-11,,1.6320552,12.953084
1993-07-18,120.89,0.5405589,17.15797
1993-07-25,,1.1952243,15.37907
1993-08-01,,0.005950261,15.869912
1993-08-08,,9.564045,16.356565
1993-08-15,,5.136973,20.804968
1993-08-22,,9.424415,12.807698
1993-08-29,120.88,0.061100576,12.571008
1993-09-05,120.875,0.20489806,10.0207405
1993-09-12,120.87,0.35843477,12.204097
1993-09-19,120.865,0.0,9.349319
1993-09-26,120.86,0.012555108,11.457317
1993-10-03,120.875,6.3321424,11.12316
1993-10-10,120.89,1.7286321,11.2256155
1993-10-17,120.863333333333,0.0,2.918505
1993-10-24,120.836666666667,0.010639614,4.360134
1993-10-31,120.81,0.015647974,-0.40688768
1993-11-07,,3.532147,4.6667767
1993-11-14,,8.464458,4.958176
1993-11-21,,0.57742417,-7.5956726
1993-11-28,,3.1765156,-1.4000487
1993-12-05,,0.01721391,5.0459013
1993-12-12,,4.506894,2.8399177
1993-12-19,,7.4485745,9.84264
1993-12-26,121.66,5.765572,0.25841808
1994-01-02,121.68,11.129297,2.4647005
1994-01-09,121.7,0.007933807,0.8967438
1994-01-16,121.72,0.5173765,0.06759145
1994-01-23,121.74,8.003223,4.8603787
1994-01-30,121.76,4.2505126,4.441348
1994-02-06,121.58,0.21083476,2.0524454
1994-02-13,121.4,0.35266083,-9.972579
1994-02-20,121.4275,3.508954,-7.9035025
1994-02-27,121.455,0.09921172,7.9082804
1994-03-06,121.4825,1.8033812,5.9538727
1994-03-13,121.51,8.718179,5.4984546
1994-03-20,121.606,2.4257798,1.2071718
1994-03-27,121.702,0.021797318,2.5570521
1994-04-03,121.798,0.058578745,4.5040264
1994-04-10,121.894,17.866411,4.841404
1994-04-17,121.99,0.0006269051,6.188861
1994-04-24,121.8625,1.6061755,14.656224
1994-05-01,121.735,0.0,6.890207
1994-05-08,121.6075,0.0,15.140795
1994-05-15,121.48,0.2509481,14.654848
1994-05-22,121.48,1.088277,14.143684
1994-05-29,121.48,0.36468437,9.27998
1994-06-05,121.48,7.6156216,9.305349
1994-06-12,121.48,0.0,14.962472
1994-06-19,121.412,0.0,18.256252
1994-06-26,121.344,0.19350669,22.044834
1994-07-03,121.276,0.0,24.464966
1994-07-10,121.208,0.0,18.271475
1994-07-17,121.14,0.005053062,20.170341
1994-07-24,121.055,0.0,25.276024
1994-07-31,120.97,0.025160022,25.538128
1994-08-07,120.885,0.024738625,19.487225
1994-08-14,120.8,1.4425082,12.301533
1994-08-21,120.81,0.0,15.055599
1994-08-28,120.82,0.22837803,15.553048
1994-09-04,120.83,0.6855019,16.781801
1994-09-11,120.84,0.08122381,13.490733
1994-09-18,120.85,3.5789506,11.267935
1994-09-25,120.845,2.2632885,15.563762
1994-10-02,120.84,0.41933125,11.154926
1994-10-09,120.835,2.8979502,6.2227755
1994-10-16,120.83,0.026294976,7.445718
1994-10-23,120.825,0.12125945,12.83973
1994-10-30,120.82,4.3362875,12.9161415
1994-11-06,120.815,0.0,10.153148
1994-11-13,120.81,0.31021416,4.7033796
1994-11-20,120.8125,0.782189,13.534415
1994-11-27,120.815,0.63983756,6.978334
1994-12-04,120.8175,0.41482067,9.290753
1994-12-11,120.82,0.08031031,12.266977
1994-12-18,,0.02365862,1.0595115
1994-12-25,,0.025474953,-3.8053715
1995-01-01,,4.292671,0.46945053
1995-01-08,,3.0780652,-5.4231143
1995-01-15,,0.22010884,3.5299294
1995-01-22,120.97,10.611901,7.4467206
1995-01-29,120.955,10.254573,6.61228
1995-02-05,120.94,0.20929801,5.647529
1995-02-12,120.925,0.42489034,8.212536
1995-02-19,120.91,5.6367316,5.770549
1995-02-26,121.06,0.8222849,1.5192397
1995-03-05,121.21,0.26286379,2.3560493
1995-03-12,121.36,0.0,3.610284
1995-03-19,121.376,2.8827596,3.7492208
1995-03-26,121.392,14.178726,5.560906
1995-04-02,121.408,0.0039668707,13.758897
1995-04-09,121.424,5.779421,3.4091918
1995-04-16,121.44,4.2453866,4.519245
1995-04-23,121.4125,0.0,15.972907
1995-04-30,121.385,0.3242258,11.610289
1995-05-07,121.3575,0.026765784,12.917907
1995-05-14,121.33,0.030666104,6.9319415
1995-05-21,121.305,0.0042941845,7.493299
1995-05-28,121.28,0.0,18.976227
1995-06-04,121.255,2.4332232,13.825784
1995-06-11,121.23,0.004012825,12.312389
1995-06-18,121.194,0.25158942,14.772851
1995-06-25,121.158,0.011900442,18.939049
